"gene"	"count"
"11019"	"ENSG00000112118"	2
"11020"	"ENSG00000134905"	1
"11021"	"ENSG00000120158"	0
"11022"	"ENSG00000105499"	0
"11023"	"ENSG00000070759"	0
"11024"	"ENSG00000198258"	0
"11025"	"ENSG00000134152"	0
"11026"	"ENSG00000206181"	0
"11027"	"ENSG00000166825"	1
"11028"	"ENSG00000197587"	1
"11029"	"ENSG00000105483"	0
"11030"	"ENSG00000196285"	0
"11031"	"ENSG00000139154"	0
"11032"	"ENSG00000039560"	0
"11033"	"ENSG00000011258"	0
"11034"	"ENSG00000102572"	0
"11035"	"ENSG00000197562"	0
"11036"	"ENSG00000165131"	0
"11037"	"ENSG00000136944"	0
"11038"	"ENSG00000121570"	0
"11039"	"ENSG00000156384"	0
"11040"	"ENSG00000170262"	0
"11041"	"ENSG00000163848"	1
"11042"	"ENSG00000187855"	0
"11043"	"ENSG00000182490"	0
"11044"	"ENSG00000204217"	0
"11045"	"ENSG00000125995"	0
"11046"	"ENSG00000177189"	1
"11047"	"ENSG00000125414"	1
"11048"	"ENSG00000206334"	0
"11049"	"ENSG00000154478"	0
"11050"	"ENSG00000106038"	0
"11051"	"ENSG00000113360"	0
"11052"	"ENSG00000196459"	0
"11053"	"ENSG00000096150"	0
"11054"	"ENSG00000135336"	0
"11055"	"ENSG00000156509"	0
"11056"	"ENSG00000150510"	0
"11057"	"ENSG00000039650"	1
"11058"	"ENSG00000172456"	0
"11059"	"ENSG00000185596"	0
"11060"	"ENSG00000153815"	0
"11061"	"ENSG00000180304"	0
"11062"	"ENSG00000134369"	0
"11063"	"ENSG00000123700"	0
"11064"	"ENSG00000185608"	0
"11065"	"ENSG00000138801"	0
"11066"	"ENSG00000127914"	1
"11067"	"ENSG00000107829"	0
"11068"	"ENSG00000213741"	0
"11069"	"ENSG00000115263"	0
"11070"	"ENSG00000184305"	1
"11071"	"ENSG00000196101"	0
"11072"	"ENSG00000116996"	0
"11073"	"ENSG00000082641"	0
"11074"	"ENSG00000111981"	1
"11075"	"ENSG00000186732"	0
"11076"	"ENSG00000069869"	0
"11077"	"ENSG00000166068"	0
"11078"	"ENSG00000174718"	1
"11079"	"ENSG00000090266"	0
"11080"	"ENSG00000112473"	0
"11081"	"ENSG00000131773"	0
"11082"	"ENSG00000167371"	0
"11083"	"ENSG00000128607"	0
"11084"	"ENSG00000204348"	0
"11085"	"ENSG00000104093"	2
"11086"	"ENSG00000197343"	0
"11087"	"ENSG00000077984"	0
"11088"	"ENSG00000087245"	0
"11089"	"ENSG00000133318"	0
"11090"	"ENSG00000198815"	0
"11091"	"ENSG00000198780"	0
"11092"	"ENSG00000114857"	1
"11093"	"ENSG00000132424"	0
"11094"	"ENSG00000101216"	0
"11095"	"ENSG00000182899"	1
"11096"	"ENSG00000139644"	0
"11097"	"ENSG00000152684"	0
"11098"	"ENSG00000164093"	2
"11099"	"ENSG00000163810"	0
"11100"	"ENSG00000204965"	0
"11101"	"ENSG00000123545"	0
"11102"	"ENSG00000215755"	0
"11103"	"ENSG00000148824"	0
"11104"	"ENSG00000087302"	1
"11105"	"ENSG00000132016"	0
"11106"	"ENSG00000082805"	0
"11107"	"ENSG00000165322"	1
"11108"	"ENSG00000123064"	0
"11109"	"ENSG00000158856"	0
"11110"	"ENSG00000141576"	0
"11111"	"ENSG00000038358"	0
"11112"	"ENSG00000198637"	0
"11113"	"ENSG00000124713"	0
"11114"	"ENSG00000155111"	0
"11115"	"ENSG00000082212"	0
"11116"	"ENSG00000133250"	0
"11117"	"ENSG00000182628"	0
"11118"	"ENSG00000116906"	0
"11119"	"ENSG00000160219"	0
"11120"	"ENSG00000137103"	0
"11121"	"ENSG00000013364"	2
"11122"	"ENSG00000155100"	0
"11123"	"ENSG00000183255"	0
"11124"	"ENSG00000198089"	1
"11125"	"ENSG00000104450"	1
"11126"	"ENSG00000124172"	0
"11127"	"ENSG00000133026"	0
"11128"	"ENSG00000163660"	0
"11129"	"ENSG00000110436"	0
"11130"	"ENSG00000183941"	0
"11131"	"ENSG00000165556"	1
"11132"	"ENSG00000197238"	1
"11133"	"ENSG00000183054"	1
"11134"	"ENSG00000160570"	0
"11135"	"ENSG00000148773"	1
"11136"	"ENSG00000170423"	1
"11137"	"ENSG00000140386"	1
"11138"	"ENSG00000118702"	0
"11139"	"ENSG00000171129"	0
"11140"	"ENSG00000152359"	1
"11141"	"ENSG00000143437"	2
"11142"	"ENSG00000134590"	0
"11143"	"ENSG00000111726"	1
"11144"	"ENSG00000163517"	0
"11145"	"ENSG00000111229"	0
"11146"	"ENSG00000135409"	0
"11147"	"ENSG00000141551"	1
"11148"	"ENSG00000143337"	1
"11149"	"ENSG00000186591"	0
"11150"	"ENSG00000106341"	1
"11151"	"ENSG00000213366"	0
"11152"	"ENSG00000143498"	1
"11153"	"ENSG00000145321"	0
"11154"	"ENSG00000163510"	0
"11155"	"ENSG00000153130"	0
"11156"	"ENSG00000129245"	2
"11157"	"ENSG00000183770"	0
"11158"	"ENSG00000109689"	0
"11159"	"ENSG00000196136"	0
"11160"	"ENSG00000054118"	0
"11161"	"ENSG00000128272"	0
"11162"	"ENSG00000063245"	0
"11163"	"ENSG00000134954"	0
"11164"	"ENSG00000017427"	0
"11165"	"ENSG00000160208"	0
"11166"	"ENSG00000187008"	0
"11167"	"ENSG00000074695"	0
"11168"	"ENSG00000180871"	0
"11169"	"ENSG00000104237"	0
"11170"	"ENSG00000153822"	1
"11171"	"ENSG00000197958"	0
"11172"	"ENSG00000086827"	2
"11173"	"ENSG00000132432"	1
"11174"	"ENSG00000184897"	0
"11175"	"ENSG00000115216"	2
"11176"	"ENSG00000170624"	0
"11177"	"ENSG00000166192"	0
"11178"	"ENSG00000114544"	0
"11179"	"ENSG00000167705"	0
"11180"	"ENSG00000114166"	0
"11181"	"ENSG00000112992"	0
"11182"	"ENSG00000119138"	0
"11183"	"ENSG00000158481"	0
"11184"	"ENSG00000139597"	0
"11185"	"ENSG00000138080"	2
"11186"	"ENSG00000106333"	0
"11187"	"ENSG00000159086"	2
"11188"	"ENSG00000106003"	0
"11189"	"ENSG00000174996"	0
"11190"	"ENSG00000163631"	0
"11191"	"ENSG00000126822"	0
"11192"	"ENSG00000171533"	1
"11193"	"ENSG00000100360"	0
"11194"	"ENSG00000174928"	1
"11195"	"ENSG00000101294"	0
"11196"	"ENSG00000154553"	0
"11197"	"ENSG00000136492"	0
"11198"	"ENSG00000069702"	1
"11199"	"ENSG00000169139"	0
"11200"	"ENSG00000154518"	0
"11201"	"ENSG00000110321"	0
"11202"	"ENSG00000178562"	0
"11203"	"ENSG00000153094"	0
"11204"	"ENSG00000206265"	0
"11205"	"ENSG00000074603"	0
"11206"	"ENSG00000132518"	2
"11207"	"ENSG00000215639"	0
"11208"	"ENSG00000080345"	0
"11209"	"ENSG00000006118"	2
"11210"	"ENSG00000134852"	0
"11211"	"ENSG00000189091"	0
"11212"	"ENSG00000141342"	0
"11213"	"ENSG00000137502"	0
"11214"	"ENSG00000106268"	0
"11215"	"ENSG00000129757"	0
"11216"	"ENSG00000184702"	0
"11217"	"ENSG00000137960"	1
"11218"	"ENSG00000187899"	0
"11219"	"ENSG00000152104"	0
"11220"	"ENSG00000087266"	2
"11221"	"ENSG00000176890"	0
"11222"	"ENSG00000136267"	2
"11223"	"ENSG00000183779"	0
"11224"	"ENSG00000099203"	0
"11225"	"ENSG00000215137"	0
"11226"	"ENSG00000124232"	1
"11227"	"ENSG00000206460"	0
"11228"	"ENSG00000120696"	0
"11229"	"ENSG00000079102"	0
"11230"	"ENSG00000128829"	1
"11231"	"ENSG00000197102"	3
"11232"	"ENSG00000123576"	1
"11233"	"ENSG00000177105"	1
"11234"	"ENSG00000169136"	0
"11235"	"ENSG00000092098"	0
"11236"	"ENSG00000166793"	0
"11237"	"ENSG00000118997"	1
"11238"	"ENSG00000213988"	0
"11239"	"ENSG00000150961"	0
"11240"	"ENSG00000153767"	1
"11241"	"ENSG00000138031"	0
"11242"	"ENSG00000149927"	2
"11243"	"ENSG00000108963"	0
"11244"	"ENSG00000184182"	0
"11245"	"ENSG00000003147"	0
"11246"	"ENSG00000205020"	0
"11247"	"ENSG00000182660"	0
"11248"	"ENSG00000136891"	0
"11249"	"ENSG00000136643"	0
"11250"	"ENSG00000106069"	0
"11251"	"ENSG00000117298"	0
"11252"	"ENSG00000152022"	0
"11253"	"ENSG00000169188"	1
"11254"	"ENSG00000215778"	0
"11255"	"ENSG00000114670"	0
"11256"	"ENSG00000214476"	0
"11257"	"ENSG00000153936"	0
"11258"	"ENSG00000185275"	0
"11259"	"ENSG00000196584"	0
"11260"	"ENSG00000166866"	2
"11261"	"ENSG00000101546"	0
"11262"	"ENSG00000140750"	0
"11263"	"ENSG00000110844"	0
"11264"	"ENSG00000162999"	0
"11265"	"ENSG00000070718"	0
"11266"	"ENSG00000112576"	0
"11267"	"ENSG00000173567"	0
"11268"	"ENSG00000053900"	1
"11269"	"ENSG00000122678"	0
"11270"	"ENSG00000185049"	0
"11271"	"ENSG00000005893"	0
"11272"	"ENSG00000092847"	0
"11273"	"ENSG00000103490"	0
"11274"	"ENSG00000159479"	0
"11275"	"ENSG00000102977"	0
"11276"	"ENSG00000118640"	0
"11277"	"ENSG00000092969"	1
"11278"	"ENSG00000108946"	0
"11279"	"ENSG00000043039"	0
"11280"	"ENSG00000126264"	0
"11281"	"ENSG00000128534"	0
"11282"	"ENSG00000171097"	0
"11283"	"ENSG00000139973"	0
"11284"	"ENSG00000104804"	1
"11285"	"ENSG00000176678"	1
"11286"	"ENSG00000186462"	0
"11287"	"ENSG00000162517"	0
"11288"	"ENSG00000130176"	0
"11289"	"ENSG00000008282"	0
"11290"	"ENSG00000100325"	1
"11291"	"ENSG00000198670"	3
"11292"	"ENSG00000089818"	0
"11293"	"ENSG00000070748"	1
"11294"	"ENSG00000162188"	0
"11295"	"ENSG00000160131"	0
"11296"	"ENSG00000206321"	0
"11297"	"ENSG00000206561"	0
"11298"	"ENSG00000213694"	0
"11299"	"ENSG00000185813"	0
"11300"	"ENSG00000124496"	0
"11301"	"ENSG00000176396"	0
"11302"	"ENSG00000122223"	0
"11303"	"ENSG00000184900"	0
"11304"	"ENSG00000102010"	0
"11305"	"ENSG00000099256"	0
"11306"	"ENSG00000173653"	0
"11307"	"ENSG00000205542"	0
"11308"	"ENSG00000133858"	0
"11309"	"ENSG00000154144"	1
"11310"	"ENSG00000131183"	0
"11311"	"ENSG00000138018"	0
"11312"	"ENSG00000185551"	1
"11313"	"ENSG00000164605"	0
"11314"	"ENSG00000197157"	0
"11315"	"ENSG00000156273"	0
"11316"	"ENSG00000101040"	1
"11317"	"ENSG00000167207"	0
"11318"	"ENSG00000197442"	0
"11319"	"ENSG00000188822"	0
"11320"	"ENSG00000130520"	0
"11321"	"ENSG00000147130"	1
"11322"	"ENSG00000212876"	0
"11323"	"ENSG00000126458"	0
"11324"	"ENSG00000136111"	1
"11325"	"ENSG00000147402"	0
"11326"	"ENSG00000118096"	0
"11327"	"ENSG00000182287"	0
"11328"	"ENSG00000165934"	1
"11329"	"ENSG00000102970"	0
"11330"	"ENSG00000198875"	0
"11331"	"ENSG00000128045"	0
"11332"	"ENSG00000215700"	0
"11333"	"ENSG00000125912"	0
"11334"	"ENSG00000050748"	0
"11335"	"ENSG00000169877"	0
"11336"	"ENSG00000198586"	1
"11337"	"ENSG00000196187"	0
"11338"	"ENSG00000137252"	0
"11339"	"ENSG00000153048"	0
"11340"	"ENSG00000164929"	0
"11341"	"ENSG00000170290"	0
"11342"	"ENSG00000172361"	0
"11343"	"ENSG00000135773"	0
"11344"	"ENSG00000204763"	0
"11345"	"ENSG00000154016"	0
"11346"	"ENSG00000150637"	0
"11347"	"ENSG00000105880"	1
"11348"	"ENSG00000143774"	2
"11349"	"ENSG00000170759"	0
"11350"	"ENSG00000173432"	0
"11351"	"ENSG00000185245"	0
"11352"	"ENSG00000188786"	0
"11353"	"ENSG00000214358"	0
"11354"	"ENSG00000182325"	0
"11355"	"ENSG00000137767"	0
"11356"	"ENSG00000171786"	0
"11357"	"ENSG00000131467"	0
"11358"	"ENSG00000196092"	2
"11359"	"ENSG00000100931"	0
"11360"	"ENSG00000158966"	0
"11361"	"ENSG00000165055"	1
"11362"	"ENSG00000105953"	2
"11363"	"ENSG00000084676"	0
"11364"	"ENSG00000211666"	0
"11365"	"ENSG00000205166"	0
"11366"	"ENSG00000166477"	2
"11367"	"ENSG00000145198"	1
"11368"	"ENSG00000101349"	0
"11369"	"ENSG00000067225"	1
"11370"	"ENSG00000102178"	0
"11371"	"ENSG00000166685"	0
"11372"	"ENSG00000189030"	0
"11373"	"ENSG00000129744"	0
"11374"	"ENSG00000168928"	0
"11375"	"ENSG00000167744"	0
"11376"	"ENSG00000141404"	0
"11377"	"ENSG00000118260"	1
"11378"	"ENSG00000171492"	0
"11379"	"ENSG00000037965"	0
"11380"	"ENSG00000171032"	0
"11381"	"ENSG00000164576"	0
"11382"	"ENSG00000114631"	0
"11383"	"ENSG00000147872"	0
"11384"	"ENSG00000113356"	1
"11385"	"ENSG00000112357"	0
"11386"	"ENSG00000164967"	0
"11387"	"ENSG00000172380"	0
"11388"	"ENSG00000185246"	0
"11389"	"ENSG00000099957"	0
"11390"	"ENSG00000120798"	0
"11391"	"ENSG00000144895"	0
"11392"	"ENSG00000103365"	0
"11393"	"ENSG00000091583"	0
"11394"	"ENSG00000084092"	0
"11395"	"ENSG00000213923"	0
"11396"	"ENSG00000183833"	0
"11397"	"ENSG00000141458"	1
"11398"	"ENSG00000186716"	0
"11399"	"ENSG00000197921"	0
"11400"	"ENSG00000167613"	1
"11401"	"ENSG00000211890"	0
"11402"	"ENSG00000085117"	0
"11403"	"ENSG00000064995"	0
"11404"	"ENSG00000108883"	0
"11405"	"ENSG00000206236"	0
"11406"	"ENSG00000086758"	0
"11407"	"ENSG00000140538"	0
"11408"	"ENSG00000140262"	0
"11409"	"ENSG00000110080"	0
"11410"	"ENSG00000123395"	0
"11411"	"ENSG00000188687"	0
"11412"	"ENSG00000171877"	0
"11413"	"ENSG00000101473"	0
"11414"	"ENSG00000047849"	0
"11415"	"ENSG00000166333"	0
"11416"	"ENSG00000147166"	0
"11417"	"ENSG00000211799"	0
"11418"	"ENSG00000184674"	0
"11419"	"ENSG00000143013"	0
"11420"	"ENSG00000101204"	0
"11421"	"ENSG00000129103"	0
"11422"	"ENSG00000143368"	2
"11423"	"ENSG00000206503"	0
"11424"	"ENSG00000079931"	0
"11425"	"ENSG00000012211"	1
"11426"	"ENSG00000198467"	0
"11427"	"ENSG00000057593"	0
"11428"	"ENSG00000110195"	0
"11429"	"ENSG00000167524"	0
"11430"	"ENSG00000127388"	0
"11431"	"ENSG00000148832"	1
"11432"	"ENSG00000188157"	1
"11433"	"ENSG00000158748"	1
"11434"	"ENSG00000167114"	0
"11435"	"ENSG00000108091"	0
"11436"	"ENSG00000167645"	0
"11437"	"ENSG00000171503"	0
"11438"	"ENSG00000196084"	0
"11439"	"ENSG00000149397"	0
"11440"	"ENSG00000107018"	0
"11441"	"ENSG00000136717"	1
"11442"	"ENSG00000166225"	0
"11443"	"ENSG00000172379"	1
"11444"	"ENSG00000149295"	0
"11445"	"ENSG00000159113"	0
"11446"	"ENSG00000138741"	0
"11447"	"ENSG00000163606"	0
"11448"	"ENSG00000132680"	0
"11449"	"ENSG00000109339"	0
"11450"	"ENSG00000183760"	0
"11451"	"ENSG00000173959"	0
"11452"	"ENSG00000100393"	0
"11453"	"ENSG00000166833"	1
"11454"	"ENSG00000145147"	0
"11455"	"ENSG00000174842"	0
"11456"	"ENSG00000196313"	0
"11457"	"ENSG00000141582"	1
"11458"	"ENSG00000140009"	0
"11459"	"ENSG00000182973"	1
"11460"	"ENSG00000083622"	0
"11461"	"ENSG00000152422"	0
"11462"	"ENSG00000146054"	1
"11463"	"ENSG00000172301"	0
"11464"	"ENSG00000066735"	1
"11465"	"ENSG00000164344"	0
"11466"	"ENSG00000154133"	1
"11467"	"ENSG00000136697"	0
"11468"	"ENSG00000156265"	0
"11469"	"ENSG00000213999"	0
"11470"	"ENSG00000137752"	0
"11471"	"ENSG00000172354"	0
"11472"	"ENSG00000102003"	0
"11473"	"ENSG00000167470"	0
"11474"	"ENSG00000183678"	0
"11475"	"ENSG00000163788"	0
"11476"	"ENSG00000164828"	0
"11477"	"ENSG00000124181"	0
"11478"	"ENSG00000186660"	1
"11479"	"ENSG00000141141"	0
"11480"	"ENSG00000135473"	0
"11481"	"ENSG00000184990"	0
"11482"	"ENSG00000198677"	1
"11483"	"ENSG00000185978"	0
"11484"	"ENSG00000148572"	0
"11485"	"ENSG00000129474"	1
"11486"	"ENSG00000146938"	0
"11487"	"ENSG00000215902"	0
"11488"	"ENSG00000148408"	4
"11489"	"ENSG00000114019"	0
"11490"	"ENSG00000183715"	0
"11491"	"ENSG00000158019"	0
"11492"	"ENSG00000184270"	0
"11493"	"ENSG00000186867"	0
"11494"	"ENSG00000197582"	0
"11495"	"ENSG00000170745"	0
"11496"	"ENSG00000160808"	0
"11497"	"ENSG00000174306"	1
"11498"	"ENSG00000157106"	1
"11499"	"ENSG00000116731"	0
"11500"	"ENSG00000187961"	1
"11501"	"ENSG00000087842"	0
"11502"	"ENSG00000130288"	0
"11503"	"ENSG00000153786"	0
"11504"	"ENSG00000204633"	0
"11505"	"ENSG00000104856"	0
"11506"	"ENSG00000132535"	1
"11507"	"ENSG00000211949"	0
"11508"	"ENSG00000182117"	0
"11509"	"ENSG00000144283"	1
"11510"	"ENSG00000135424"	0
"11511"	"ENSG00000023191"	0
"11512"	"ENSG00000139144"	0
"11513"	"ENSG00000158516"	1
"11514"	"ENSG00000151322"	1
"11515"	"ENSG00000111802"	0
"11516"	"ENSG00000175155"	0
"11517"	"ENSG00000105327"	0
"11518"	"ENSG00000182367"	0
"11519"	"ENSG00000206409"	0
"11520"	"ENSG00000120217"	0
"11521"	"ENSG00000171722"	0
"11522"	"ENSG00000112320"	0
"11523"	"ENSG00000004961"	0
"11524"	"ENSG00000137098"	0
"11525"	"ENSG00000184886"	0
"11526"	"ENSG00000156171"	0
"11527"	"ENSG00000174358"	0
"11528"	"ENSG00000056972"	0
"11529"	"ENSG00000115677"	0
"11530"	"ENSG00000144036"	0
"11531"	"ENSG00000120519"	0
"11532"	"ENSG00000186088"	1
"11533"	"ENSG00000141622"	0
"11534"	"ENSG00000160818"	0
"11535"	"ENSG00000104870"	0
"11536"	"ENSG00000125877"	1
"11537"	"ENSG00000105879"	0
"11538"	"ENSG00000101440"	0
"11539"	"ENSG00000130119"	0
"11540"	"ENSG00000198898"	0
"11541"	"ENSG00000082397"	0
"11542"	"ENSG00000076053"	0
"11543"	"ENSG00000186174"	0
"11544"	"ENSG00000078747"	0
"11545"	"ENSG00000204209"	0
"11546"	"ENSG00000128641"	1
"11547"	"ENSG00000151640"	0
"11548"	"ENSG00000112511"	1
"11549"	"ENSG00000215173"	0
"11550"	"ENSG00000141198"	0
"11551"	"ENSG00000166900"	0
"11552"	"ENSG00000171189"	0
"11553"	"ENSG00000104827"	0
"11554"	"ENSG00000105771"	0
"11555"	"ENSG00000163673"	0
"11556"	"ENSG00000101981"	0
"11557"	"ENSG00000113196"	0
"11558"	"ENSG00000118922"	1
"11559"	"ENSG00000198821"	0
"11560"	"ENSG00000132670"	0
"11561"	"ENSG00000064205"	0
"11562"	"ENSG00000148943"	0
"11563"	"ENSG00000187051"	0
"11564"	"ENSG00000182646"	0
"11565"	"ENSG00000156256"	1
"11566"	"ENSG00000119392"	0
"11567"	"ENSG00000144339"	0
"11568"	"ENSG00000145681"	0
"11569"	"ENSG00000198339"	0
"11570"	"ENSG00000138134"	0
"11571"	"ENSG00000171885"	0
"11572"	"ENSG00000133111"	1
"11573"	"ENSG00000112667"	1
"11574"	"ENSG00000204574"	0
"11575"	"ENSG00000184916"	0
"11576"	"ENSG00000163113"	0
"11577"	"ENSG00000092028"	0
"11578"	"ENSG00000116132"	0
"11579"	"ENSG00000165678"	0
"11580"	"ENSG00000109458"	0
"11581"	"ENSG00000169375"	0
"11582"	"ENSG00000139437"	1
"11583"	"ENSG00000125733"	0
"11584"	"ENSG00000154928"	1
"11585"	"ENSG00000088247"	0
"11586"	"ENSG00000102024"	0
"11587"	"ENSG00000203812"	0
"11588"	"ENSG00000143416"	0
"11589"	"ENSG00000197451"	0
"11590"	"ENSG00000078403"	0
"11591"	"ENSG00000127955"	0
"11592"	"ENSG00000159063"	0
"11593"	"ENSG00000130779"	0
"11594"	"ENSG00000196998"	1
"11595"	"ENSG00000173209"	0
"11596"	"ENSG00000206410"	0
"11597"	"ENSG00000167658"	0
"11598"	"ENSG00000111142"	0
"11599"	"ENSG00000011465"	0
"11600"	"ENSG00000154640"	0
"11601"	"ENSG00000073169"	0
"11602"	"ENSG00000187323"	1
"11603"	"ENSG00000169427"	0
"11604"	"ENSG00000164299"	0
"11605"	"ENSG00000160602"	0
"11606"	"ENSG00000088053"	0
"11607"	"ENSG00000106524"	0
"11608"	"ENSG00000169083"	1
"11609"	"ENSG00000104879"	0
"11610"	"ENSG00000134283"	0
"11611"	"ENSG00000174766"	0
"11612"	"ENSG00000198752"	1
"11613"	"ENSG00000113721"	1
"11614"	"ENSG00000204347"	0
"11615"	"ENSG00000136250"	0
"11616"	"ENSG00000128626"	0
"11617"	"ENSG00000197275"	0
"11618"	"ENSG00000185634"	1
"11619"	"ENSG00000102309"	0
"11620"	"ENSG00000105509"	0
"11621"	"ENSG00000163947"	0
"11622"	"ENSG00000164040"	0
"11623"	"ENSG00000187908"	0
"11624"	"ENSG00000132170"	2
"11625"	"ENSG00000106771"	0
"11626"	"ENSG00000187535"	0
"11627"	"ENSG00000117643"	0
"11628"	"ENSG00000164506"	0
"11629"	"ENSG00000100320"	1
"11630"	"ENSG00000157551"	0
"11631"	"ENSG00000148400"	3
"11632"	"ENSG00000101850"	0
"11633"	"ENSG00000186487"	1
"11634"	"ENSG00000143924"	0
"11635"	"ENSG00000068796"	0
"11636"	"ENSG00000156853"	0
"11637"	"ENSG00000100380"	1
"11638"	"ENSG00000072135"	1
"11639"	"ENSG00000147799"	0
"11640"	"ENSG00000163794"	0
"11641"	"ENSG00000028277"	0
"11642"	"ENSG00000139289"	0
"11643"	"ENSG00000175575"	0
"11644"	"ENSG00000138709"	1
"11645"	"ENSG00000154027"	0
"11646"	"ENSG00000106031"	0
"11647"	"ENSG00000151729"	0
"11648"	"ENSG00000084463"	0
"11649"	"ENSG00000198408"	1
"11650"	"ENSG00000108443"	0
"11651"	"ENSG00000132394"	0
"11652"	"ENSG00000171311"	0
"11653"	"ENSG00000185670"	0
"11654"	"ENSG00000148484"	1
"11655"	"ENSG00000065518"	0
"11656"	"ENSG00000046651"	0
"11657"	"ENSG00000165997"	0
"11658"	"ENSG00000110172"	0
"11659"	"ENSG00000117971"	0
"11660"	"ENSG00000133030"	0
"11661"	"ENSG00000175785"	0
"11662"	"ENSG00000072201"	0
"11663"	"ENSG00000136573"	0
"11664"	"ENSG00000100170"	2
"11665"	"ENSG00000206280"	0
"11666"	"ENSG00000140948"	1
"11667"	"ENSG00000157827"	0
"11668"	"ENSG00000213339"	0
"11669"	"ENSG00000160799"	0
"11670"	"ENSG00000170166"	0
"11671"	"ENSG00000100429"	0
"11672"	"ENSG00000089597"	0
"11673"	"ENSG00000175463"	0
"11674"	"ENSG00000169499"	0
"11675"	"ENSG00000149499"	0
"11676"	"ENSG00000185008"	1
"11677"	"ENSG00000148344"	0
"11678"	"ENSG00000176912"	0
"11679"	"ENSG00000168925"	0
"11680"	"ENSG00000116983"	0
"11681"	"ENSG00000064012"	0
"11682"	"ENSG00000138646"	0
"11683"	"ENSG00000164144"	0
"11684"	"ENSG00000087157"	0
"11685"	"ENSG00000069424"	1
"11686"	"ENSG00000203902"	0
"11687"	"ENSG00000127328"	0
"11688"	"ENSG00000164615"	0
"11689"	"ENSG00000124155"	0
"11690"	"ENSG00000196150"	0
"11691"	"ENSG00000196535"	0
"11692"	"ENSG00000172232"	0
"11693"	"ENSG00000134013"	0
"11694"	"ENSG00000154529"	0
"11695"	"ENSG00000137486"	0
"11696"	"ENSG00000012171"	0
"11697"	"ENSG00000138686"	0
"11698"	"ENSG00000115464"	1
"11699"	"ENSG00000124664"	0
"11700"	"ENSG00000101004"	0
"11701"	"ENSG00000013293"	0
"11702"	"ENSG00000196735"	0
"11703"	"ENSG00000159921"	0
"11704"	"ENSG00000105671"	0
"11705"	"ENSG00000158270"	0
"11706"	"ENSG00000011028"	0
"11707"	"ENSG00000077235"	3
"11708"	"ENSG00000172661"	0
"11709"	"ENSG00000174611"	0
"11710"	"ENSG00000176720"	0
"11711"	"ENSG00000068912"	1
"11712"	"ENSG00000181222"	1
"11713"	"ENSG00000103740"	0
"11714"	"ENSG00000137764"	1
"11715"	"ENSG00000133226"	0
"11716"	"ENSG00000153707"	0
"11717"	"ENSG00000135457"	0
"11718"	"ENSG00000152910"	0
"11719"	"ENSG00000100453"	0
"11720"	"ENSG00000188613"	0
"11721"	"ENSG00000160221"	0
"11722"	"ENSG00000132002"	0
"11723"	"ENSG00000133739"	1
"11724"	"ENSG00000214050"	0
"11725"	"ENSG00000166394"	0
"11726"	"ENSG00000102384"	0
"11727"	"ENSG00000206212"	0
"11728"	"ENSG00000135903"	0
"11729"	"ENSG00000143537"	0
"11730"	"ENSG00000115468"	0
"11731"	"ENSG00000112144"	0
"11732"	"ENSG00000116584"	2
"11733"	"ENSG00000182498"	0
"11734"	"ENSG00000162851"	0
"11735"	"ENSG00000074181"	1
"11736"	"ENSG00000170445"	0
"11737"	"ENSG00000159388"	0
"11738"	"ENSG00000140406"	1
"11739"	"ENSG00000178394"	1
"11740"	"ENSG00000142698"	0
"11741"	"ENSG00000154620"	0
"11742"	"ENSG00000164305"	0
"11743"	"ENSG00000173889"	0
"11744"	"ENSG00000065989"	1
"11745"	"ENSG00000104112"	0
"11746"	"ENSG00000136112"	0
"11747"	"ENSG00000026508"	1
"11748"	"ENSG00000174943"	0
"11749"	"ENSG00000161203"	0
"11750"	"ENSG00000163453"	0
"11751"	"ENSG00000031698"	1
"11752"	"ENSG00000112365"	0
"11753"	"ENSG00000080608"	0
"11754"	"ENSG00000122484"	0
"11755"	"ENSG00000169679"	0
"11756"	"ENSG00000130489"	0
"11757"	"ENSG00000003400"	0
"11758"	"ENSG00000107438"	1
"11759"	"ENSG00000108064"	1
"11760"	"ENSG00000128699"	0
"11761"	"ENSG00000204325"	0
"11762"	"ENSG00000149182"	0
"11763"	"ENSG00000162385"	0
"11764"	"ENSG00000197696"	0
"11765"	"ENSG00000165629"	0
"11766"	"ENSG00000128513"	0
"11767"	"ENSG00000100347"	0
"11768"	"ENSG00000142875"	0
"11769"	"ENSG00000132467"	1
"11770"	"ENSG00000162624"	0
"11771"	"ENSG00000129167"	0
"11772"	"ENSG00000204542"	0
"11773"	"ENSG00000157219"	0
"11774"	"ENSG00000205175"	0
"11775"	"ENSG00000104946"	1
"11776"	"ENSG00000043093"	0
"11777"	"ENSG00000115652"	0
"11778"	"ENSG00000214944"	1
"11779"	"ENSG00000166147"	4
"11780"	"ENSG00000135925"	0
"11781"	"ENSG00000119681"	0
"11782"	"ENSG00000167186"	0
"11783"	"ENSG00000197123"	0
"11784"	"ENSG00000166140"	0
"11785"	"ENSG00000197961"	0
"11786"	"ENSG00000211652"	0
"11787"	"ENSG00000113302"	0
"11788"	"ENSG00000198763"	0
"11789"	"ENSG00000184144"	1
"11790"	"ENSG00000100079"	0
"11791"	"ENSG00000112078"	1
"11792"	"ENSG00000146776"	3
"11793"	"ENSG00000188386"	1
"11794"	"ENSG00000101966"	0
"11795"	"ENSG00000171246"	0
